,titles,descriptions,links,site_name
0,RIVM meldt minder doden en ziekenhuisopnames • Nederlandse maskers onderschept in Parijs,Lees hier al het coronanieuws van zondag 26 april.,https://www.nos.nl/liveblog/2331754-rivm-meldt-minder-doden-en-ziekenhuisopnames-nederlandse-maskers-onderschept-in-parijs.html,www.nos.nl
1,"Coronacijfers van 26 april: 66 doden, 75 ziekenhuisopnames ",In totaal zijn er nu 10.456 mensen die in het ziekenhuis liggen of hebben gelegen.,https://www.nos.nl/artikel/2331794-coronacijfers-van-26-april-66-doden-75-ziekenhuisopnames.html,www.nos.nl
2,"Koningsdag 2020: 'Misschien een beetje rommelig, maar dat hoort erbij'",Vanwege de coronacrisis blijven we op Koningsdag zo veel mogelijk thuis. Maar er zijn voldoende (online) initiatieven om toch feest te vieren.,https://www.nos.nl/artikel/2331791-koningsdag-2020-misschien-een-beetje-rommelig-maar-dat-hoort-erbij.html,www.nos.nl
3,Coronavirus vastgesteld bij nertsenfokkerijen in Noord-Brabant,Op advies van het RIVM worden de omgevingen van de nertsenfokkerijen in een straal van 400 meter afgesloten voor fietsers en wandelaars. ,https://www.nos.nl/artikel/2331784-coronavirus-vastgesteld-bij-nertsenfokkerijen-in-noord-brabant.html,www.nos.nl
4,Scholieren weer terug in Nederland na wekenlange zeereis ,De 25 leerlingen werden in de haven van Harlingen opgewacht door hun ouders. ,https://www.nos.nl/artikel/2331783-scholieren-weer-terug-in-nederland-na-wekenlange-zeereis.html,www.nos.nl
5,Nog steeds rookoverlast door smeulende brand in Deurnese Peel,De brand in de Deurnese Peel was volgens de brandweer de grootste natuurbrand in Nederland in 40 jaar. ,https://www.nos.nl/artikel/2331773-nog-steeds-rookoverlast-door-smeulende-brand-in-deurnese-peel.html,www.nos.nl
6,"Aukje, Jaap Jan en Jacqueline weten het beter dan hun gemeente (en mogen dat bewijzen)",Aukje Postma is één van de Nederlanders die gebruikmaken van het uitdaagrecht. In het Friese Akkrum betaalt de gemeente haar om plastic uit het water te vissen.,https://www.nos.nl/artikel/2331765-aukje-jaap-jan-en-jacqueline-weten-het-beter-dan-hun-gemeente-en-mogen-dat-bewijzen.html,www.nos.nl
7,Wekdienst 26/4: groep Nederlanders terug uit Marokko • Carrière Cruijff in drie uur,"Nieuws, weer, verkeer: met dit overzicht begin je geïnformeerd aan de dag.",https://www.nos.nl/artikel/2331761-wekdienst-26-4-groep-nederlanders-terug-uit-marokko-carriere-cruijff-in-drie-uur.html,www.nos.nl
8,'Tekort mondkapjes wordt snel minder' • Wereldwijd meer dan 200.000 doden ,Lees hier al het coronanieuws van zaterdag 25 april.,https://www.nos.nl/liveblog/2331669-tekort-mondkapjes-wordt-snel-minder-wereldwijd-meer-dan-200-000-doden.html,www.nos.nl
9,Provincies willen snel aan de slag met droogte,"Het is op veel plekken al vroeg in het jaar extreem droog. De kans is groot dat 2020 het derde droge jaar op rij wordt. ""Het neerslagtekort is nu al groter dan in 2018 en 2019.""",https://www.nos.nl/artikel/2331744-provincies-willen-snel-aan-de-slag-met-droogte.html,www.nos.nl
10,'Nog steeds te weinig beschermende middelen verpleegtehuizen en thuiszorg',"De verdeling van beschermende middelen gebeurt te langzaam, volgens zorgvakbond NU'91. Vooral in de thuiszorg voelen medewerkers zich onveilig door de tekorten.",https://www.nos.nl/artikel/2331740-nog-steeds-te-weinig-beschermende-middelen-verpleegtehuizen-en-thuiszorg.html,www.nos.nl
11,Waarom je coronacijfers van landen niet zomaar kunt vergelijken,"Met zoveel cijfers is het verleidelijk om ze naast elkaar te leggen. Waar overlijden de meeste mensen, wat zegt dat over maatregelen? Maar vergelijken is vaak ingewikkeld.",https://www.nos.nl/artikel/2331728-waarom-je-coronacijfers-van-landen-niet-zomaar-kunt-vergelijken.html,www.nos.nl
12,'Bij aanhoudingen kunnen we geen anderhalve meter afstand houden',De NOS volgt mensen die werken in vitale beroepen tijdens de coronacrisis. Vandaag Esther Kreijkes. Ze werkt als jeugdagent in de wijk Enschede-West.,https://www.nos.nl/collectie/13838/artikel/2331724-bij-aanhoudingen-kunnen-we-geen-anderhalve-meter-afstand-houden,www.nos.nl
13,"Miljardensteun voor KLM, maar hoe belangrijk is de luchtvaartmaatschappij?","De tienduizenden banen die de luchtvaartmaatschappij oplevert zijn belangrijk, maar het internationale routenetwerk is voor Nederland nog veel waardevoller.",https://www.nos.nl/artikel/2331722-miljardensteun-voor-klm-maar-hoe-belangrijk-is-de-luchtvaartmaatschappij.html,www.nos.nl
14,"Coronacijfers van 25 april: RIVM ziet nog altijd ""dalende lijn""","Tot op heden zijn er ten minste 4400 mensen overleden aan covid-19, de ziekte die door het virus wordt veroorzaakt. ",https://www.nos.nl/artikel/2331720-coronacijfers-van-25-april-rivm-ziet-nog-altijd-dalende-lijn.html,www.nos.nl
15,"Huiselijk geweld blijft nu vaker verborgen, overheid start campagne","Doordat mensen door de coronacrisis vooral thuis zitten, kunnen de onderlinge spanningen oplopen. Met een nieuwe campagne hoopt de overheid mensen aan te sporen om hulp te zoeken als dat nodig is.",https://www.nos.nl/artikel/2331715-huiselijk-geweld-blijft-nu-vaker-verborgen-overheid-start-campagne.html,www.nos.nl
16,"Molukkers vieren 70 jaar RMS met het hijsen vlag, extra militairen op Molukken","Het lustrum zou worden gevierd met een feest in de RAI in Amsterdam, maar dat gaat vanwege corona niet door. Op de Molukken zijn extra Indonesische militairen aanwezig.",https://www.nos.nl/artikel/2331699-molukkers-vieren-70-jaar-rms-met-het-hijsen-vlag-extra-militairen-op-molukken.html,www.nos.nl
17,Wekdienst 25/4: Grote herdenking Molukkers ,"Nieuws, weer, verkeer: met dit overzicht begin je geïnformeerd aan de dag.",https://www.nos.nl/artikel/2331682-wekdienst-25-4-grote-herdenking-molukkers.html,www.nos.nl
