,titles,descriptions,links
0,RIVM: 144 coronapatiënten overleden • Veel thuiszorg stopgezet,Lees hier al het coronanieuws van vrijdag 17 april.,https://www.nos.nl/liveblog/2330735-rivm-144-coronapatienten-overleden-veel-thuiszorg-stopgezet.html
1,Sterke toename WhatsApp-fraude in Midden-Nederland,Meestal gaat het om gevallen waarbij de oplichters zich via WhatsApp voordoen als een bekende van het slachtoffer.,https://www.nos.nl/artikel/2330794-sterke-toename-whatsapp-fraude-in-midden-nederland.html
2,"'Oversterfte' door corona blijft stabiel, blijkt uit CBS-cijfers ",Net als een week eerder stierven in Nederland in de week voor Pasen 2000 mensen meer dan gemiddeld.,https://www.nos.nl/artikel/2330786-oversterfte-door-corona-blijft-stabiel-blijkt-uit-cbs-cijfers.html
3,Privacywaakhond neemt zeven 'corona-apps' onder de loep,De Autoriteit Persoonsgegevens onderzoekt of zeven voorstellen voor 'corona-apps' aan de privacyvoorwaarden voldoen. Er waren 750 voorstellen ingediend.,https://www.nos.nl/artikel/2330785-privacywaakhond-neemt-zeven-corona-apps-onder-de-loep.html
4,Politie door het stof over dode in zorginstelling Wageningen,"Na de eerste 112-melding had de politie in actie moeten komen, concludeert de politie. ",https://www.nos.nl/artikel/2330784-politie-door-het-stof-over-dode-in-zorginstelling-wageningen.html
5,Macron: Nederland zet Europese Unie op het spel,"Nederland, en ook andere Europese landen, zijn volgens de Franse president niet solidair met Italië dat zwaar is getroffen door de coronacrisis.",https://www.nos.nl/artikel/2330773-macron-nederland-zet-europese-unie-op-het-spel.html
6,Minder of geen thuiszorg: 'Mensen worden eenzaam',"Volgens de Patiëntenfederatie zeggen cliënten de zorg af, bijvoorbeeld omdat ze bang zijn dat ze besmet worden door thuiszorgmedewerkers.",https://www.nos.nl/artikel/2330763-minder-of-geen-thuiszorg-mensen-worden-eenzaam.html
7,Wekdienst 17/4: Alternatieve Koningsspelen • Harlingen herdenkt bevrijding,"Nieuws, weer, verkeer: met dit overzicht begin je geïnformeerd aan de dag.",https://www.nos.nl/artikel/2330742-wekdienst-17-4-alternatieve-koningsspelen-harlingen-herdenkt-bevrijding.html
8,Grote brand in stal met duizend varkens in Lierop,De stal is verwoest en de dieren hebben het niet overleefd.,https://www.nos.nl/artikel/2330736-grote-brand-in-stal-met-duizend-varkens-in-lierop.html
9,Kabinet ziet af van verkoop onderzoeksinstituut vaccins • Voorzichtig optimisme in Frankrijk,Lees hier al het coronanieuws van donderdag 16 april.,https://www.nos.nl/liveblog/2330616-kabinet-ziet-af-van-verkoop-onderzoeksinstituut-vaccins-voorzichtig-optimisme-in-frankrijk.html
10,Tandartspraktijken klaar om weer open te gaan,Patiënten moeten bij binnenkomst hun handen wassen en zo kort mogelijk in de wachtkamer zitten. Mensen met symptomen van covid-19 zijn niet welkom in de praktijken.,https://www.nos.nl/artikel/2330723-tandartspraktijken-klaar-om-weer-open-te-gaan.html
11,Toezichthouder: inlichtingendiensten houden zich beter aan de wet,De Toetsingscommissie Inzet Bevoegdheden meldt dat de AIVD en MIVD vorig jaar minder vaak zijn teruggefloten bij verzoeken voor bijvoorbeeld taps of hacks.,https://www.nos.nl/artikel/2330720-toezichthouder-inlichtingendiensten-houden-zich-beter-aan-de-wet.html
12,Tomatenvirus verspreidt zich verder over Nederlandse tuinbouwbedrijven,Inmiddels is bij 21 tomatentelers het zeer besmettelijke virus gevonden. ,https://www.nos.nl/artikel/2330716-tomatenvirus-verspreidt-zich-verder-over-nederlandse-tuinbouwbedrijven.html
13,"Antistoffen tegen coronavirus bij 3 procent Nederlanders, wat betekent dat?",Sanquin heeft het bloedplasma onderzocht van zo'n 4000 donoren. Het lijkt erop dat nog maar weinig mensen antistoffen hebben en dat het te verwachten sterftecijfer niet omlaag kan.,https://www.nos.nl/artikel/2330712-antistoffen-tegen-coronavirus-bij-3-procent-nederlanders-wat-betekent-dat.html
14,Kortere zomervakantie? Langere schooldagen? Scholen denken na over adviezen,"Op basisschool Da Costa in Utrecht lopen de leerlingen een flinke achterstand op nu de school dicht is. Een ingekorte zomervakantie zal dat probleem niet oplossen, vreest de directeur. Er is vooral meer mankracht nodig.",https://www.nos.nl/artikel/2330709-kortere-zomervakantie-langere-schooldagen-scholen-denken-na-over-adviezen.html
15,'Laat ouderen en familie zelf beslissen over bezoek verpleeghuis',"Familieleden van ouderen in verpleeghuizen en de ouderen zelf zouden uit moeten kunnen maken of er bezoek mag komen, vindt ouderenactivist Carin Gaemers. Maar voor die suggestie krijgt ze de handen nog niet op elkaar. ",https://www.nos.nl/artikel/2330708-laat-ouderen-en-familie-zelf-beslissen-over-bezoek-verpleeghuis.html
16,Ingeloot of toch niet? Aankomende studenten VU kregen verkeerde uitslag ,Volgens de Amsterdamse universiteit is het probleem ontstaan door een technische fout. ,https://www.nos.nl/artikel/2330704-ingeloot-of-toch-niet-aankomende-studenten-vu-kregen-verkeerde-uitslag.html
17,"'Een mondkapje verplichten is niet zinvol, zelfs niet als er genoeg zijn'",De Duitse regering adviseert het gebruik van mondkapjes en ook België denkt erover na. Nederland vindt zo'n advies niet nodig. Is dat verstandig?,https://www.nos.nl/artikel/2330699-een-mondkapje-verplichten-is-niet-zinvol-zelfs-niet-als-er-genoeg-zijn.html
18,'Repatriëring uit Marokko bemoeilijkt door bevoogdende toon Nederland',"Er zitten naar schatting enkele duizenden Nederlanders vast in het land, waar een strenge lockdown van kracht is in verband met het coronavirus.",https://www.nos.nl/artikel/2330696-repatriering-uit-marokko-bemoeilijkt-door-bevoogdende-toon-nederland.html
19,"'Op ramen hangen briefjes: bedankt bezorger, dat je de post nog rondbrengt'","De NOS volgt mensen die werken in vitale beroepen tijdens de coronacrisis. Vandaag Dicky van Gaalen, postbezorger in het Gelderse Dreumel.",https://www.nos.nl/artikel/2330692-op-ramen-hangen-briefjes-bedankt-bezorger-dat-je-de-post-nog-rondbrengt.html
20,Coronacijfers van 16 april: aantal doden daalt minder hard dan aantal ziekenhuisopnames,"Overleden er twee weken geleden nog 1077 mensen, vorige week waren dat er 892. Bij ziekenhuisopnames was de afname groter. ",https://www.nos.nl/artikel/2330685-coronacijfers-van-16-april-aantal-doden-daalt-minder-hard-dan-aantal-ziekenhuisopnames.html
21,7 procent meer drinkwater gebruikt doordat we thuis zijn,"Volgens het bedrijf is er een forse stijging in het drinkwatergebruik, vanwege het mooie weer en mensen die thuiszitten. ",https://www.nos.nl/artikel/2330666-7-procent-meer-drinkwater-gebruikt-doordat-we-thuis-zijn.html
22,Amsterdam verbiedt Airbnb-verhuur in drie wijken om overlast tegen te gaan,In deze wijken in het centrum maken toeristen het volgens de gemeente zo onleefbaar dat alle vakantieverhuur wordt verboden.,https://www.nos.nl/artikel/2330660-amsterdam-verbiedt-airbnb-verhuur-in-drie-wijken-om-overlast-tegen-te-gaan.html
23,Kijk live mee: RIVM praat Kamer bij over coronacrisis,RIVM-directeur Jaap van Dissel zijn wekelijkse briefing aan Tweede Kamerleden. ,https://www.nos.nl/artikel/2330636-kijk-live-mee-rivm-praat-kamer-bij-over-coronacrisis.html
24,Onderwijsraad: begin schooljaar eerder als scholen na meivakantie dichtblijven,De Onderwijsraad is vooral bezorgd over de achterstanden van kwetsbare leerlingen nu de scholen gesloten zijn.,https://www.nos.nl/artikel/2330635-onderwijsraad-begin-schooljaar-eerder-als-scholen-na-meivakantie-dichtblijven.html
