,titles,descriptions,links
0,Ouders krijgen in juni of juli geld terug voor de onbenutte kinderopvang,Ouders met kinderen in de kinderopvang kunnen in juni of uiterlijk juli compensatie verwachten voor de rekeningen die ze doorbetalen nu de dagverblijven zijn gesloten. De regering heeft 175 miljoen euro uitgetrokken om alle ouders geld terug te geven. Ze hoeven daar zelf niets voor te doen.,https://www.ad.nl/binnenland/ouders-krijgen-in-juni-of-juli-geld-terug-voor-de-onbenutte-kinderopvang~ae25bdfc/
1,Burgemeesters vragen kabinet: Verbied ook evenementen in de zomer,Burgemeesters van grote steden willen dat alle grote evenementen tot 1 september worden verboden. Minister Ferd Grapperhaus van Justitie bevestigt dat de burgemeesters ‘die vraag hebben neergelegd’.,https://www.ad.nl/politiek/burgemeesters-vragen-kabinet-verbied-ook-evenementen-in-de-zomer~aecbe8b7/
2,Nieuw politieakkoord maakt versnelde instroom van agenten mogelijk,Politiebonden en justitieminister Grapperhaus willen met een aanvullend cao-akkoord de capaciteitsproblemen bij de politie te lijf gaan. Zo wordt de politieopleiding verkort en komen agenten sneller op straat. Voor oudere agenten is vroegpensioen mogelijk.,https://www.ad.nl/binnenland/nieuw-politieakkoord-maakt-versnelde-instroom-van-agenten-mogelijk~ad154764/
3,"Horeca-uitzendbureau Mise en Place failliet, duizenden studenten zijn bijbaan kwijt","Horeca-uitzendbureau Mise en Place is failliet, meldt de onderneming vanmiddag in een brief aan het personeel. De duizenden uitzendkrachten van de Nederlandse tak van het bedrijf, voornamelijk studenten, raken hun bijbaan kwijt.",https://www.ad.nl/koken-en-eten/horeca-uitzendbureau-mise-en-place-failliet-duizenden-studenten-zijn-bijbaan-kwijt~aaf690c3/
4,Kinderkamer en seksspullen gevonden bij Hengelose pedoverdachte,"Bij een inval in januari dit jaar bij een 32-jarige Hengeloër die wordt verdacht van pedoseksuele activiteiten, is een compleet ingerichte kinderkamer gevonden en werden seksspullen, kinderkleding en kinderspeelgoed ontdekt. Dat maakte het OM vanmorgen bekend.",https://www.ad.nl/binnenland/kinderkamer-en-seksspullen-gevonden-bij-hengelose-pedoverdachte~aa31f8e7/
5,RIVM: 144 gemelde sterfgevallen en 156 ziekenhuisopnames,Het aantal meldingen van personen die als gevolg van het coronavirus zijn overleden is de afgelopen 24 uur gestegen met 144. Daarnaast kwamen er 156 meldingen binnen van mensen die in het ziekenhuis zijn opgenomen (geweest).,https://www.ad.nl/binnenland/rivm-144-gemelde-sterfgevallen-en-156-ziekenhuisopnames~ab8b5573/
6,Wie kent ze niet: de puzzels van Jan van Haasteren (84) zijn populairder dan ooit,"Nu we met z’n allen thuisblijven, beleeft de ouderwetse legpuzzel plots weer hoogtijdagen. Dankzij zijn puzzels staat tekenaar Jan van Haasteren op zijn 84ste op het toppunt van zijn populariteit.",https://www.ad.nl/nlblijftthuis/wie-kent-ze-niet-de-puzzels-van-jan-van-haasteren-84-zijn-populairder-dan-ooit~aec470be/
7,PODCAST | Aantal doden in verpleeghuizen nauwelijks bij te houden,"De podcast Achter het Verhaal van deze site staat deze weken geheel in het teken van de uitbraak van het coronavirus. Maker Kevin Goes gaat in gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.",https://www.ad.nl/achter-de-schermen/podcast-aantal-doden-in-verpleeghuizen-nauwelijks-bij-te-houden~a52353c2/
8,Comité 4 en 5 mei: Vlag de hele dag halfstok voor Dodenherdenking,"Het Nationaal Comité 4 en 5 mei vraagt Nederland om op 4 mei de vlag de gehele dag halfstok te hangen ter nagedachtenis van de oorlogsslachtoffers. Zo kan er, ondanks de coronamaatregelen, toch uitgebreid vanuit huis worden stilgestaan bij de Dodenherdenking.",https://www.ad.nl/binnenland/comite-4-en-5-mei-vlag-de-hele-dag-halfstok-voor-dodenherdenking~ab8d5200/
9,Wat is #NLblijftThuis? En wanneer komt de drone naar mij toe?,"Samen maken we het thuis mooier, leuker en gezelliger dan ooit met #NLblijftThuis. Een nieuw platform voor iedereen die wel wat positieve energie kan gebruiken.",https://www.ad.nl/nlblijftthuis/wat-is-nlblijftthuis-en-wanneer-komt-de-drone-naar-mij-toe~adfccadc/
10,"Nederlandse Vereniging voor Autisme luidt noodklok: ‘Toename zelfverminking, agressie en angst’","Veel kinderen en volwassen met autisme en een verstandelijke beperking die in een instelling leven hebben hun familie al wekenlang niet meer gezien. Bovendien is hun vertrouwde structuur weg: dagbestedingen zijn afgelast en er gelden nieuwe regels, wat de crisis extra moeilijk voor hen maakt. De Nederlandse Vereniging voor Autisme (NVA) noemt de situatie alarmerend.",https://www.ad.nl/binnenland/nederlandse-vereniging-voor-autisme-luidt-noodklok-toename-zelfverminking-agressie-en-angst~a1d856c9/
11,Weer 2000 mensen meer overleden dan gemiddeld: ‘Is het plafond bereikt?’,De sterfte van de afgelopen weken blijft onverminderd hoog. Voor de week van 6 tot en met 12 april (week 15) wordt het aantal overledenen geschat op ongeveer 2000 personen meer dan in de eerste periode van dit jaar. Dat aantal is vergelijkbaar met de week ervoor.,https://www.ad.nl/binnenland/weer-2000-mensen-meer-overleden-dan-gemiddeld-is-het-plafond-bereikt~a1ea4cd3/
12,Einde aan tijdperk met gratis papieren kranten in Nederland,"Na 21 jaar verdwijnt dagblad Metro als papieren krant. Metro overleefde de opkomst van de smartphone, maar het coronavirus werd de krant fataal. Daarmee is een einde gekomen aan het tijdperk van de gratis kranten.",https://www.ad.nl/binnenland/einde-aan-tijdperk-met-gratis-papieren-kranten-in-nederland~a9a6f6bd/
13,"Burenruzie bereikt kookpunt na 'bijtincident' met rottweiler, voor Willemien (74) is de maat vol","Na een reeks bijtincidenten kregen de buren van Willemien Schulze uit ’t Harde een aanlijn- en muilkorfgebod opgelegd voor hun rottweiler Luna. Lange tijd leek het goed te gaan. Maar vorige week was het weer raak, ditmaal werd haar hond Pebbles gegrepen. De buurman ontkent. Een nieuwe episode in een hoog oplopende burenruzie, die een hele buurt bezighoudt. ,,Ik wil dat de hond in beslag genomen wordt.’’",https://www.ad.nl/binnenland/burenruzie-bereikt-kookpunt-na-bijtincident-met-rottweiler-voor-willemien-74-is-de-maat-vol~ab25ee8e/
14,OM eist opnieuw straf tegen twee klanten politiemol Mark M.,"Twee mannen uit Geldrop en Veldhoven moeten acht en twaalf maanden de cel in, omdat ze geheime politieinformatie zouden hebben afgenomen van de vermeende politiemol Mark M. uit Weert. Dat eiste het Openbaar Ministerie vandaag in hoger beroep bij het gerechtshof in Den Bosch.",https://www.ad.nl/binnenland/om-eist-opnieuw-straf-tegen-twee-klanten-politiemol-mark-m~ab34ffaa/
15,Duizend dieren dood bij zeer grote brand in varkensstal Lierop,"In een varkensstal in het buitengebied van het Brabantse dorp Lierop heeft donderdagnacht een zeer grote brand gewoed. In de stal zaten zo’n 1000 varkens, die de vuurzee niet hebben overleefd.",https://www.ad.nl/binnenland/duizend-dieren-dood-bij-zeer-grote-brand-in-varkensstal-lierop~affe3c10/
16,"Experts koersen af op advies: basisscholen weer open, middelbare scholen nog niet","Basisscholen en kinderdagverblijven kunnen mogelijk na de meivakantie weer open. Middelbare scholen moeten de deuren misschien langer gesloten houden, omdat hun rol bij de verspreiding van het coronavirus groter lijkt.",https://www.ad.nl/politiek/experts-koersen-af-op-advies-basisscholen-weer-open-middelbare-scholen-nog-niet~ad7ddb46/
17,Dam toneel van festival in virtual reality op Koningsdag,Om toch nog een veilige en alternatieve Koningsdag te kunnen vieren wordt op 27 april het Kingsday VR Festival gehouden. Het live-evenement in virtual reality speelt zich af op de Dam in Amsterdam en bevat onder meer muziekoptredens en een lichtshow. De opbrengst wordt gedoneerd aan de Voedselbank.,https://www.ad.nl/binnenland/dam-toneel-van-festival-in-virtual-reality-op-koningsdag~abcf40f8/
18,Politie te laat naar fataal steekincident Wageningen,Een centralist van de 112-meldkamer heeft in februari een ernstig incident bij een zorginstelling in Wageningen verkeerd ingeschat en daardoor te laat politiewagens naar de Morel gestuurd. Dat blijkt uit een intern onderzoek van de politie. Bij het incident overleed een 27-jarige bewoner.,https://www.ad.nl/binnenland/politie-te-laat-naar-fataal-steekincident-wageningen~ab167c58/
19,Verpleeghuizen wekenlang genegeerd bij verdeling mondkapjes: ‘Kabinet nam ons niet serieus’,"Verpleeghuizen en thuiszorgorganisaties stonden wekenlang achteraan bij de verdeling van mondkapjes. Dat was een bewuste keuze van het kabinet, blijkt uit een reconstructie door deze krant. Klachten en waarschuwende woorden drongen niet door.",https://www.ad.nl/politiek/verpleeghuizen-wekenlang-genegeerd-bij-verdeling-mondkapjes-kabinet-nam-ons-niet-serieus~ac9f756b/
20,Microbioloog Alex Friedrich van het UMCG: 'Versoepel coronamaatregelen juist niet in noorden’,"In het noorden verspreidt het coronavirus zich nog altijd minder snel dan elders, ook in verpleeghuizen. Moeten ze hier al met een versoepeling van de maatregelen beginnen?",https://www.ad.nl/binnenland/microbioloog-alex-friedrich-van-het-umcg-versoepel-coronamaatregelen-juist-niet-in-noorden~ae93b47b/
21,"Winkelpersoneel heeft het zwaar, maar een bonus zit er niet in","Ondanks de veiligheidsmaatregelen die tegen het coronavirus zijn genomen, heeft winkelpersoneel het nog steeds zwaar te verduren. Sommige klanten reageren onbeschoft of zelfs agressief. Toch hoeft het personeel niet te rekenen op een ‘coronabonus’. ,,Veel te kostbaar.’’",https://www.ad.nl/ad-werkt/winkelpersoneel-heeft-het-zwaar-maar-een-bonus-zit-er-niet-in~a1eabf01/
22,"‘Zoveel sterfgevallen heb ik nooit meegemaakt, alsof de afdeling door mijn vingers glipt’","Verpleeghuizen staan voor duivelse dilemma’s. Bewoners overlijden in rap tempo door het coronavirus, steeds meer medewerkers zitten ziek thuis.",https://www.ad.nl/binnenland/zoveel-sterfgevallen-heb-ik-nooit-meegemaakt-alsof-de-afdeling-door-mijn-vingers-glipt~af17b71b/
23,Steeds meer ex-asielzoekers volgen opleiding,"Een groeiende groep voormalige asielzoekers volgt een opleiding. De groei zit niet bij de leerplichtigen, maar bij statushouders van 18 jaar of ouder. De meesten zitten op het mbo. Dat melden onderzoekers van het Centraal Bureau voor de Statistiek (CBS), die ex-asielzoekers meerdere jaren hebben gevolgd nadat ze in 2015 een verblijfsvergunning kregen.",https://www.ad.nl/binnenland/steeds-meer-ex-asielzoekers-volgen-opleiding~af80e89b/
24,LIVE | Besmettingsgraad in Duitsland en België sterk gedaald: ‘Virus boet in aan kracht’,"‘Het virus boet in aan kracht’, zegt de Vlaamse viroloog Steven Van Gucht. Zowel in België als in Duitsland is de besmettingsfactor, of reproductiegraad, onder de 1 gezakt. Een drager van het virus besmet daar gemiddeld minder dan één andere persoon. ,,Zonder de maatregelen zou dat cijfer op 2 à 3 liggen en het virus nog exponentieel toenemen’’. De sterfte onder bewoners in (onder meer) verzorgingstehuizen in ons land is bijna verdubbeld en zorgpersoneel zit steeds vaker zelf ziek thuis. In ons liveblog lees je alle ontwikkelingen rond het virus. Lees hier het vorige blog terug.",https://www.ad.nl/binnenland/live-besmettingsgraad-in-duitsland-en-belgie-sterk-gedaald-virus-boet-in-aan-kracht~ad441419/
25,Komend half jaar huizen nodig voor 6500 statushouders,Staatssecretaris Ankie Broekers-Knol (Asiel en Migratie) heeft gemeenten en provincies vandaag gevraagd om de tweede helft van dit jaar 6500 asielzoekers met een verblijfsvergunning een woning te geven. Volgens de berekeningen zouden gemeenten eigenlijk 9000 statushouders van een huis moeten voorzien in de tweede helft van 2020.,https://www.ad.nl/binnenland/komend-half-jaar-huizen-nodig-voor-6500-statushouders~a3d9eaf2/
26,Mondzorgkoepels: tandartsen kunnen volgende week weer open,Tandartsen en orthodontisten kunnen volgende week weer open voor reguliere behandelingen. Dat zeggen de koepelorganisaties van de mondzorg. Het ministerie van Volksgezondheid geeft aan dat er pas zekerheid is na de persconferentie van de premier aanstaande dinsdag.,https://www.ad.nl/binnenland/mondzorgkoepels-tandartsen-kunnen-volgende-week-weer-open~afe26d96/
27,Boze Kamerleden 50Plus slaan verzoeningspoging Dales af,"De drie Tweede Kamerleden van 50Plus die het vertrouwen hebben opgezegd in partijvoorzitter Geert Dales, weigeren in te gaan op een verzoek van Dales om de ruzie binnen de partij uit te praten.",https://www.ad.nl/politiek/boze-kamerleden-50plus-slaan-verzoeningspoging-dales-af~ad82aba7/
28,VU informeert tientallen uitgelote studenten foutief na loting geneeskunde,"Enkele tientallen studenten die zich hadden ingeschreven voor de opleiding geneeskunde bij de VU in Amsterdam, zijn foutief geïnformeerd over de uitslag van de selectieprocedure. Niet ingelote studenten ontvingen gisteren abusievelijk een link dat ze wel ingeloot waren, maakte de faculteit der geneeskunde vandaag bekend. De universiteit spreekt van een technische fout en onderzoekt waar het is misgegaan.",https://www.ad.nl/binnenland/vu-informeert-tientallen-uitgelote-studenten-foutief-na-loting-geneeskunde~adb4a7f5/
29,"Cultuur kleurt het leven, maar dit kabinet lijkt dat niet te waarderen",Nynke de Jong schrijft drie keer per week over wat haar bezighoudt.,https://www.ad.nl/opinie/cultuur-kleurt-het-leven-maar-dit-kabinet-lijkt-dat-niet-te-waarderen~a744b027/
