,titles,descriptions,links,site_name
0,Dick (99) dolblij met foto in De Telegraaf,De 99-jarige Dick werkte mee aan een artikel in De Telegraaf. Het artikToen hij het resultaat in de krant zag kon hij zijn geluk niet op. Video via Wij & corona.,https://www.telegraaf.nl/video/1295140174/dick-99-dolblij-met-foto-in-de-telegraaf,www.telegraaf.nl
1,RIVM: 66 nieuwe coronadoden,RIVM: 66 nieuwe coronadoden,https://www.telegraaf.nl/nieuws/2012650899/rivm-66-nieuwe-coronadoden,www.telegraaf.nl
2,Oppositie: meer openheid rond corona-adviezen,Oppositie: meer openheid rond corona-adviezen,https://www.telegraaf.nl/nieuws/373743139/oppositie-meer-openheid-rond-corona-adviezen,www.telegraaf.nl
3,26 mensen betrapt in als shishalounge ingerichte garagebox,"In het Noord-Hollandse Boesingheliede zijn zaterdagavond 26 mensen betrapt in een als shishalounge ingerichte garagebox. Iedereen kreeg een boete en twee aanwezigen werden aangehouden omdat ze zich niet konden legitimeren, meldt de politie.",https://www.telegraaf.nl/nieuws/435640886/26-mensen-betrapt-in-als-shishalounge-ingerichte-garagebox,www.telegraaf.nl
4,Partijbestuur 50Plus stapt op,"Het partijbestuur van 50Plus, inclusief voorzitter Geert Dales, stapt op na de ruzie die de afgelopen weken weer oplaaide in de partij. Het bestuur blijft alleen zitten om verkiezingen voor een nieuw bestuur mogelijk te maken.",https://www.telegraaf.nl/nieuws/685435030/partijbestuur-50-plus-stapt-op,www.telegraaf.nl
5,Jongetje (3) komt om door verkeersongeval,"In het Gelderse Leuth is een 3-jarig jongetje uit Millingen aan de Rijn om het leven gekomen bij een botsing tussen twee auto’s. De peuter zat in een van de auto’s. Hij werd ter plaatse gereanimeerd, maar overleed later in een ziekenhuis, meldt de politie zondag.",https://www.telegraaf.nl/nieuws/373502632/jongetje-3-komt-om-door-verkeersongeval,www.telegraaf.nl
6,Partij mondkapjes uit Nederland onderschept bij Parijs,Partij mondkapjes uit Nederland onderschept bij Parijs,https://www.telegraaf.nl/nieuws/99771558/partij-mondkapjes-uit-nederland-onderschept-bij-parijs,www.telegraaf.nl
7,"Acht feestgangers beboet, burgemeester: ’Hoe dom kun je zijn?’","Acht mensen die ondanks de coronamaatregelen in het Utrechtse Nieuwland op een feestje waren, zijn zondagochtend vroeg beboet. De acht waren waarschijnlijk de hele nacht doorgegaan, twittert burgemeester Sjors Fröhlich van de gemeente Vijfheerenlanden, waar Nieuwland onder valt.",https://www.telegraaf.nl/nieuws/705666583/acht-feestgangers-beboet-burgemeester-hoe-dom-kun-je-zijn,www.telegraaf.nl
8,’Parkbezoekers hebben coronaregels heel lelijk doorbroken’,"Veel parkbezoekers hebben zaterdag de bescherming tegen het coronavirus „heel lelijk” doorbroken. Het was veel te druk en mensen hielden veel te weinig afstand. „Ons lot is zwaar getart”, zegt de Arnhemse burgemeester Ahmed Marcouch. Hij roept zijn inwoners zondag op Facebook op om te laten zien dat...",https://www.telegraaf.nl/nieuws/1058625321/parkbezoekers-hebben-coronaregels-heel-lelijk-doorbroken,www.telegraaf.nl
9,Coronavirus bij nertsen op Brabantse boerderij,Bij twee nertsenhouderijen in de Brabantse plaatsen Milheeze en Beek en Donk zijn dieren besmet geraakt met het nieuwe coronavirus. Dat meldt landbouwminister Carola Schouten. Op de boerderijen en in de nabije omgeving zijn maatregelen getroffen. Zo wordt geadviseerd in een straal van 400 meter rond...,https://www.telegraaf.nl/nieuws/1015866628/coronavirus-bij-nertsen-op-brabantse-boerderij,www.telegraaf.nl
10,Schip met scholieren na oversteek van vier weken terug uit Caraïben,Na een overtocht van ruim vier weken is het Nederlandse zeilschip de Wylde Swan zondagochtend aangekomen in de haven van het Friese Harlingen. Op de kade stonden tientallen vrienden en familieleden om de scholieren aan boord een warm welkom te geven. Aan boord is niemand getroffen door corona.,https://www.telegraaf.nl/nieuws/1396831863/schip-met-scholieren-na-oversteek-van-vier-weken-terug-uit-caraiben,www.telegraaf.nl
11,Van Nieuwenhuizen: ook na corona thuiswerken tegen fileleed,"Door na de crisis permanent zo veel mogelijk thuis te werken, kunnen Nederlanders het fileprobleem terugdringen. Er zijn in het kabinet ook zorgen over de steeds grotere groep mensen die weer de weg op gaat.",https://www.telegraaf.nl/nieuws/332704394/van-nieuwenhuizen-ook-na-corona-thuiswerken-tegen-fileleed,www.telegraaf.nl
