,titles,descriptions,links,site_name
0,Video Albon wint virtuele Grand Prix van Brazilië ,Video Albon wint virtuele Grand Prix van Brazilië ,https://www.nu.nl/sport/6048947/albon-wint-virtuele-grand-prix-van-brazilie.html,www.nu.nl
1, Verdachten explosie in flatwoning in Groningen zitten in beperking , Verdachten explosie in flatwoning in Groningen zitten in beperking ,https://www.nu.nl/algemeen/6048942/verdachten-explosie-in-flatwoning-in-groningen-zitten-in-beperking.html,www.nu.nl
2, Inbreker deed al eerder poging contact te leggen met Eminem , Inbreker deed al eerder poging contact te leggen met Eminem ,https://www.nu.nl/achterklap/6048934/inbreker-deed-al-eerder-poging-contact-te-leggen-met-eminem.html,www.nu.nl
3, Dochter van radio-dj Mark Labrand drie maanden te vroeg geboren , Dochter van radio-dj Mark Labrand drie maanden te vroeg geboren ,https://www.nu.nl/achterklap/6048938/dochter-van-radio-dj-mark-labrand-drie-maanden-te-vroeg-geboren.html,www.nu.nl
4, Grootste productiedaling sinds 2000 door coronapandemie , Grootste productiedaling sinds 2000 door coronapandemie ,https://www.nu.nl/economie/6048929/grootste-productiedaling-sinds-2000-door-coronapandemie.html,www.nu.nl
5, Europese Commissie keurt staatssteun voor Air France goed , Europese Commissie keurt staatssteun voor Air France goed ,https://www.nu.nl/economie/6048931/europese-commissie-keurt-staatssteun-voor-air-france-goed.html,www.nu.nl
6, Horner: 'Draconische regels bij GP Oostenrijk blauwdruk voor andere races' , Horner: 'Draconische regels bij GP Oostenrijk blauwdruk voor andere races' ,https://www.nu.nl/formule-1/6048930/horner-draconische-regels-bij-gp-oostenrijk-blauwdruk-voor-andere-races.html,www.nu.nl
7, Aan burn-out lijdende dj Coen Swijnenberg vanaf dinsdag weer te horen , Aan burn-out lijdende dj Coen Swijnenberg vanaf dinsdag weer te horen ,https://www.nu.nl/media/6048925/aan-burn-out-lijdende-dj-coen-swijnenberg-vanaf-dinsdag-weer-te-horen.html,www.nu.nl
8," Thuiswerklunch: wrap met gerookte kip, appel en truffelmayonaise "," Thuiswerklunch: wrap met gerookte kip, appel en truffelmayonaise ",https://www.nu.nl/uit/6048919/thuiswerklunch-wrap-met-gerookte-kip-appel-en-truffelmayonaise.html,www.nu.nl
9, Coronacrisis leidt tot piek in elektronica- en dal in kledingverkoop , Coronacrisis leidt tot piek in elektronica- en dal in kledingverkoop ,https://www.nu.nl/economie/6048918/coronacrisis-leidt-tot-piek-in-elektronica-en-dal-in-kledingverkoop.html,www.nu.nl
10,Liveblog Geen sirenes op 12.00 uur wegens Dodenherdenking ,Liveblog Geen sirenes op 12.00 uur wegens Dodenherdenking ,https://www.nu.nl/4-en-5-mei/6048920/geen-sirenes-op-1200-uur-wegens-dodenherdenking.html,www.nu.nl
11, WK zwemmen in Japan verplaatst naar mei 2022 vanwege uitstel Spelen , WK zwemmen in Japan verplaatst naar mei 2022 vanwege uitstel Spelen ,https://www.nu.nl/sport-overig/6048914/wk-zwemmen-in-japan-verplaatst-naar-mei-2022-vanwege-uitstel-spelen.html,www.nu.nl
12, Tiger Kings Carole Baskin kan lachen om nepinterview met YouTubers , Tiger Kings Carole Baskin kan lachen om nepinterview met YouTubers ,https://www.nu.nl/media/6048911/tiger-kings-carole-baskin-kan-lachen-om-nepinterview-met-youtubers.html,www.nu.nl
13, Halsema wil Amsterdamse musea en ARTIS openen voor bepaalde groepen , Halsema wil Amsterdamse musea en ARTIS openen voor bepaalde groepen ,https://www.nu.nl/coronavirus/6048916/halsema-wil-amsterdamse-musea-en-artis-openen-voor-bepaalde-groepen.html,www.nu.nl
14, Politiemol krijgt vijf jaar cel voor 'schaamteloos delen van informatie' , Politiemol krijgt vijf jaar cel voor 'schaamteloos delen van informatie' ,https://www.nu.nl/binnenland/6048906/politiemol-krijgt-vijf-jaar-cel-voor-schaamteloos-delen-van-informatie.html,www.nu.nl
15, Beau van Erven Dorens staart zich niet blind op concurrentiestrijd met Op1 , Beau van Erven Dorens staart zich niet blind op concurrentiestrijd met Op1 ,https://www.nu.nl/media/6048722/beau-van-erven-dorens-staart-zich-niet-blind-op-concurrentiestrijd-met-op1.html,www.nu.nl
16,Stelling Ik boek pas een (nieuwe) vakantie na de coronacrisis ,Stelling Ik boek pas een (nieuwe) vakantie na de coronacrisis ,https://www.nu.nl/nujij/6048367/ik-boek-pas-een-nieuwe-vakantie-na-de-coronacrisis.html,www.nu.nl
17," Clubs, spelers en makelaars met KNVB in overleg over financiële situatie "," Clubs, spelers en makelaars met KNVB in overleg over financiële situatie ",https://www.nu.nl/voetbal/6048907/clubs-spelers-en-makelaars-met-knvb-in-overleg-over-financiele-situatie.html,www.nu.nl
18, Oproep: Stel jouw vragen over de heropening van de basisscholen , Oproep: Stel jouw vragen over de heropening van de basisscholen ,https://www.nu.nl/nujij/6048496/oproep-stel-jouw-vragen-over-de-heropening-van-de-basisscholen.html,www.nu.nl
19, Is een anderhalvemetercoach voor gemeenten een goed idee? , Is een anderhalvemetercoach voor gemeenten een goed idee? ,https://www.nu.nl/nujij/6048908/is-een-anderhalvemetercoach-voor-gemeenten-een-goed-idee.html,www.nu.nl
20, Luchtruim boven Letse hoofdstad gesloten om op hol geslagen drone , Luchtruim boven Letse hoofdstad gesloten om op hol geslagen drone ,https://www.nu.nl/tech/6048904/luchtruim-boven-letse-hoofdstad-gesloten-om-op-hol-geslagen-drone.html,www.nu.nl
21, Vlaggen halfstok in Nederland: hoe herdenk jij de oorlogsslachtoffers? , Vlaggen halfstok in Nederland: hoe herdenk jij de oorlogsslachtoffers? ,https://www.nu.nl/nujij/6048903/vlaggen-halfstok-in-nederland-hoe-herdenk-jij-de-oorlogsslachtoffers.html,www.nu.nl
22, Nunspeet krijgt als eerste Nederlandse gemeente een anderhalvemetercoach , Nunspeet krijgt als eerste Nederlandse gemeente een anderhalvemetercoach ,https://www.nu.nl/coronavirus/6048901/nunspeet-krijgt-als-eerste-nederlandse-gemeente-een-anderhalvemetercoach.html,www.nu.nl
23, 50 Cent vindt oudste zoon een verwend nest , 50 Cent vindt oudste zoon een verwend nest ,https://www.nu.nl/achterklap/6048900/50-cent-vindt-oudste-zoon-een-verwend-nest.html,www.nu.nl
