,titles,descriptions,links,site_name
0,"Mogelijk oudste Nederlandse geluidsopname gevonden in Alkmaar, 'oo-aa, aa-oo'",De kopie op een magneetband dook op bij een inventarisatie van het Regionaal Archief Alkmaar. Het origineel staat op een wasrol.,https://www.nos.nl/artikel/2332735-mogelijk-oudste-nederlandse-geluidsopname-gevonden-in-alkmaar-oo-aa-aa-oo.html,www.nos.nl
1,Spanning in Spanje en Italië over versoepeling lockdown: Hoe ziet dat eruit?,Hoe Spanje en Italië de samenleving voorzichtig van de handrem halen. ,https://www.nos.nl/artikel/2332733-spanning-in-spanje-en-italie-over-versoepeling-lockdown-hoe-ziet-dat-eruit.html,www.nos.nl
2,Sobere herdenking gevallenen WOII in Tweede Kamer ,Kamervoorzitter Arib noemde het pijnlijk dat overlevenden en nabestaanden niet aanwezig konden zijn in verband met de coronacrisis. ,https://www.nos.nl/artikel/2332718-sobere-herdenking-gevallenen-woii-in-tweede-kamer.html,www.nos.nl
3,Politiemol Mark M. krijgt ook in hoger beroep vijf jaar cel,Het gerechtshof in Den Bosch veroordeelde hem voor witwassen en het verkopen van geheime politie-informatie aan criminelen.,https://www.nos.nl/artikel/2332717-politiemol-mark-m-krijgt-ook-in-hoger-beroep-vijf-jaar-cel.html,www.nos.nl
4,Publiek kiest voor confronterend beeld in 'de oorlog in 100 foto's',Het publiek was nauw betrokken bij de keuze voor de 100 foto's die samen een treffend beeld geven van de oorlogsjaren. Achter elke foto schuilt een verhaal.,https://www.nos.nl/artikel/2332713-publiek-kiest-voor-confronterend-beeld-in-de-oorlog-in-100-foto-s.html,www.nos.nl
5,Oorlogsslachtoffers van jouw voetbalclub online terug te vinden,Historicus Jurryt van de Vooren heeft de ruim 2.000 namen die op het KNVB-monument uit 1949 staan online gezet. Aangevuld met hun laatste club.,https://www.nos.nl/artikel/2332692-oorlogsslachtoffers-van-jouw-voetbalclub-online-terug-te-vinden.html,www.nos.nl
6,Reguliere zorg komt weer op gang: 'Patiënten zijn veilig in poliklinieken',"Een aantal ziekenhuizen hervat de reguliere zorg, onder meer in Noord-Holland en Flevoland. Ze hebben hard hun best gedaan om de veiligheid van patiënten te kunnen waarborgen. ",https://www.nos.nl/artikel/2332691-reguliere-zorg-komt-weer-op-gang-patienten-zijn-veilig-in-poliklinieken.html,www.nos.nl
7,Wekdienst 4/5: Dodenherdenking • Italië gaat gedeeltelijk uit lockdown,"Nieuws, weer en verkeer: met dit overzicht begin je geïnformeerd aan de dag.",https://www.nos.nl/artikel/2332686-wekdienst-4-5-dodenherdenking-italie-gaat-gedeeltelijk-uit-lockdown.html,www.nos.nl
8,Organisator 4 mei-project: 'Door corona kan ik herdenken niet levend houden',Vanwege de coronacrisis zijn er vanavond nauwelijks mensen op de Dam en op andere plaatsen waar de oorlogsslachtoffers worden herdacht.,https://www.nos.nl/artikel/2332680-organisator-4-mei-project-door-corona-kan-ik-herdenken-niet-levend-houden.html,www.nos.nl
9,Vermoedelijke brandstichting bij twee zendmasten in Den Haag,De afgelopen weken werd brand gesticht bij zendmasten in het hele land. Mogelijk gaat het om acties tegen de uitrol van het snelle 5G-netwerk.,https://www.nos.nl/artikel/2332675-vermoedelijke-brandstichting-bij-twee-zendmasten-in-den-haag.html,www.nos.nl
10,Veiligheidsregio's: men laat thuisblijfadvies los • Laagste dodental Italië sinds maart,Lees hier al het coronanieuws van zondag 3 mei.,https://www.nos.nl/liveblog/2332569-veiligheidsregio-s-men-laat-thuisblijfadvies-los-laagste-dodental-italie-sinds-maart.html,www.nos.nl
11,Dit zijn de extra NOS-uitzendingen met dodenherdenking en Bevrijdingsdag,Dodenherdenking en Bevrijdingsdag hebben dit jaar een ander karakter door de coronamaatregelen. De NOS doet rechtstreeks verslag van de belangrijkste gebeurtenissen en zendt daarnaast aangepaste programma's uit.,https://www.nos.nl/artikel/2332665-dit-zijn-de-extra-nos-uitzendingen-met-dodenherdenking-en-bevrijdingsdag.html,www.nos.nl
12,Onderzoek naar verband corona en trombose voor betere behandeling patiënten,De onderzoekers van verschillende grote ziekenhuizen in het land willen erachter komen hoe patiënten een betere prognose en behandeling kunnen krijgen. ,https://www.nos.nl/artikel/2332664-onderzoek-naar-verband-corona-en-trombose-voor-betere-behandeling-patienten.html,www.nos.nl
13,Gestrande dolfijn vanuit haven Amsterdam weer richting zee geloodst,De tuimelaar werd via IJmuiden terug naar open water gebracht.,https://www.nos.nl/artikel/2332646-gestrande-dolfijn-vanuit-haven-amsterdam-weer-richting-zee-geloodst.html,www.nos.nl
14,Coronacijfers van 3 mei: minste ziekenhuisopnames in anderhalve maand,Begin april werden er nog gemiddeld bijna 500 mensen per dag opgenomen in het ziekenhuis. Afgelopen week werden er per dag gemiddeld 77 nieuwe opnames gemeld. ,https://www.nos.nl/artikel/2332621-coronacijfers-van-3-mei-minste-ziekenhuisopnames-in-anderhalve-maand.html,www.nos.nl
15,Drie jongens met messen aangehouden op Schiphol,Ze zijn opgepakt wegens verboden wapenbezit.,https://www.nos.nl/artikel/2332602-drie-jongens-met-messen-aangehouden-op-schiphol.html,www.nos.nl
16,Vrachtschip probeert dolfijn uit Amsterdamse haven te lokken,Het dier zwom gisteren mee met het zeilende vrachtschip vanuit Frankrijk naar Nederland. Datzelfde schip gaat speciaal voor de dolfijn opnieuw richting zee. ,https://www.nos.nl/artikel/2332596-vrachtschip-probeert-dolfijn-uit-amsterdamse-haven-te-lokken.html,www.nos.nl
17,Privédocumenten van NSB-leider Anton Mussert opgedoken,"Het zijn foto's uit de Tweede Wereldoorlog, maar ook een identificatieplaatje en een notitieboekje uit de tijd dat hij in een militair ziekenhuis lag. ",https://www.nos.nl/artikel/2332579-privedocumenten-van-nsb-leider-anton-mussert-opgedoken.html,www.nos.nl
18,Wekdienst 3/5: Blijft Henk Krol partijleider 50Plus? • 60 jaar Anne Frank Huis,"Nieuws, weer en verkeer: met dit overzicht begin je geïnformeerd aan de dag.",https://www.nos.nl/artikel/2332578-wekdienst-3-5-blijft-henk-krol-partijleider-50plus-60-jaar-anne-frank-huis.html,www.nos.nl
19,Man doodgeschoten in Amsterdam-Oost,Voor zover bekend is er nog niemand opgepakt.,https://www.nos.nl/artikel/2332570-man-doodgeschoten-in-amsterdam-oost.html,www.nos.nl
20,Wereldwijd eerbetoon voor hulpdiensten • Tilburg: mijd centrum,Lees hier al het coronanieuws van zaterdag 2 mei. ,https://www.nos.nl/liveblog/2332476-wereldwijd-eerbetoon-voor-hulpdiensten-tilburg-mijd-centrum.html,www.nos.nl
21,"Explosieve stof gevonden in ontploft Gronings appartement, bewoners opgepakt",Vrijdagavond werd door een explosie de gevel van een woning in de flat weggeblazen. De geëvacueerde bewoners van de flat mogen voorlopig nog niet naar huis.,https://www.nos.nl/artikel/2332562-explosieve-stof-gevonden-in-ontploft-gronings-appartement-bewoners-opgepakt.html,www.nos.nl
22,Meer mensen op de weg en in winkelstraten: 'Het is behoorlijk druk',"De laatste drie weken nam het aantal, de afstand en de duur van verplaatsingen toe, concludeert een mobiliteitsbureau.",https://www.nos.nl/artikel/2332549-meer-mensen-op-de-weg-en-in-winkelstraten-het-is-behoorlijk-druk.html,www.nos.nl
23,Twee jongens nemen explosief uit Tweede Wereldoorlog mee naar huis,Inmiddels is hun vondst tot ontploffing gebracht in het Westelijk Havengebied in Amsterdam. Sinds de coronacrisis worden er meer explosieven gevonden dan gemiddeld.,https://www.nos.nl/artikel/2332544-twee-jongens-nemen-explosief-uit-tweede-wereldoorlog-mee-naar-huis.html,www.nos.nl
24,Arnhemmer aangehouden voor reeks autobranden ,De afgelopen twee weken gingen zeker zeventien voertuigen in vlammen op. De politie sluit meer arrestaties niet uit.,https://www.nos.nl/artikel/2332536-arnhemmer-aangehouden-voor-reeks-autobranden.html,www.nos.nl
0,"Alkmaars archief vindt ‘oudste Nederlandse geluidsopname’, luister maar",Het Regionaal Archief in Alkmaar heeft vermoedelijk de oudste bekende Nederlandse geluidsopname gevonden. De opname is op 9 maart 1898 gemaakt door de Alkmaarse chemicus Jan Daniël Boeke. Hij is te horen terwijl hij een reeks klinkers uitspreekt en daarna ‘Hiep hiep hiep hiep hoera!’ roept.,https://www.ad.nl/binnenland/alkmaars-archief-vindt-oudste-nederlandse-geluidsopname-luister-maar~a31c96ba/,www.ad.nl
1,Aantal Nederlandse meldingen sterfgevallen corona fors minder dan afgelopen dagen,"De afgelopen 24 uur zijn er in Nederland 26 nieuwe meldingen gedaan van geteste mensen die zijn overleden aan het coronavirus. Een forse daling ten opzichte van gisteren, toen er in de dagelijkse update van het RIVM 69 overlijdens werden gemeld. De laatste keer dat er minder dan 30 doden werden geregistreerd op een dag, was op 19 maart. In totaal vallen nu 5082 coronadoden te betreuren.",https://www.ad.nl/binnenland/aantal-nederlandse-meldingen-sterfgevallen-corona-fors-minder-dan-afgelopen-dagen~a3f8df73/,www.ad.nl
2,Krol-sympathisanten weg uit fractie 50Plus,"Het vertrek van Henk Krol bij 50Plus heeft grote gevolgen voor zijn sympathisanten binnen de ouderenpartij. Twee medewerkers van 50Plus die nauwe banden hebben met de opgestapte partijleider, gaan weg uit de fractie van de ouderenpartij.",https://www.ad.nl/politiek/krol-sympathisanten-weg-uit-fractie-50plus~ac266426/,www.ad.nl
