,titles,descriptions,links,site_name
0,"Amerika verwacht 3000 doden per dag, KLM stelt gebruik mondkapjes aan boord verplicht per 11 mei","Het aantal nieuwe sterfgevallen lijkt wereldwijd te dalen of stijgt langzamer, onder meer in Duitsland, Frankrijk en de Verenigde Staten. In Nederland is het aantal meldingen van overledenen het laagst sinds 19 maart. Volgens Donald Trump hebben de Verenigde Staten eind dit jaar een vaccin tegen het coronavirus, iets wat echter onzeker is volgens een van zijn belangrijkste adviseurs, dr. Fauci. Lees hier onder het liveblog van de afgelopen dagen terug.",,www.gelderlander.nl
1,Rutte en zijn ministers geven alle complotdenkers munitie om mee te schieten,Özcan Akyol schrijft drie keer per week over wat hem bezighoudt.,,www.gelderlander.nl
2,Lees hier de hele speech van koning Willem-Alexander,Hieronder volgt de volledige tekst van de toespraak Koning Willem-Alexander tijdens de Nationale Herdenking op de Dam in Amsterdam.,,www.gelderlander.nl
3,Koning in historische toespraak: ‘Burgers in nood voelden zich in de steek gelaten. Ook door mijn overgrootmoeder’,"In heel Nederland zijn vanavond met twee minuten stilte de slachtoffers herdacht van de Tweede Wereldoorlog en allen die in de decennia daarna sneuvelden in oorlogssituaties en bij vredesoperaties. Koning Willem-Alexander hield bij het Nationaal Monument op de Dam een historische toespraak. Daarin sprak hij kritisch over de rol van zijn overgrootmoeder Wilhelmina. ,,Dit is iets dat mij niet loslaat’’, zei het staatshoofd.",,www.gelderlander.nl
4,Nationale Kinderherdenking vanuit Den Haag zonder kinderen,De Nationale Kinderherdenking in Madurodam ging dit jaar ondanks de coronacrisis toch door. Kinderen vanuit heel Nederland konden vandaag bloemen laten leggen in het Haagse familiepark. Bekijk later op de avond een montage van de herdenking bovenaan dit artikel.,,www.gelderlander.nl
5,Het coronanieuws van maandag 4 mei: bijlezen in één minuut,De stroom aan nieuwsberichten over het coronavirus is amper bij te benen. In dit artikel brengen we het belangrijkste nieuws van vandaag in een kort overzicht.,,www.gelderlander.nl
6,4 Mei in coronatijd: Nederlanders tonen zich van hun creatiefste kant,"Omdat herdenken zoals anders dit jaar niet mogelijk is vanwege het coronavirus, doen veel Nederlanders dat vanavond op hun eigen manier. In een poging er tóch iets speciaals van te maken, laten ze hun creativiteit daarbij de vrije loop, blijkt uit sfeerimpressies van onze verslaggevers en berichten op sociale media. We zetten een aantal initiatieven op een rij.",,www.gelderlander.nl
7,"Siemens brengt 500.000 bloedtesten naar Nederland: ‘99,8 procent betrouwbaar’","Siemens Healthineers brengt op grote schaal bloedtesten naar Nederland, waarmee je kunt vaststellen of je antistoffen hebt aangemaakt tegen corona. ,,De test is 99,8 procent betrouwbaar en werkt ook als je nauwelijks of slechts milde ziektesymptomen hebt gehad’’, verklaart algemeen directeur Kees Smaling.",,www.gelderlander.nl
8,"‘Annie’ plunderde via Marktplaats de rekening van Inge: ‘Alles stond op nul, ze zijn heel sneaky’","Even 0,01 cent overmaken om te laten zien dat je echt een serieuze verkoper op Marktplaats bent. Inge Hoefnagel uit Urk deed het bij de verkoop van schoenen, maar helaas voor haar bleek de ‘koper’ niet echt te zijn. Het gevolg: lege rekeningen van haar en haar kinderen en veel woede.",,www.gelderlander.nl
9,Arts op de ic doet verslag: ‘Voor het eerst bang om zelf ziek te worden’,Zorgverleners op de intensive care staan in de frontlinie om het coronavirus te bestrijden. Michael Frank (53) is intensivist op de ic van het Albert Schweitzer ziekenhuis in Dordrecht en geeft enkele keren per week een inkijkje in zijn werk. Vandaag deel 30: ‘Op voorsprong na de eerste helft’. Lees alle voorgaande afleveringen hier terug.,,www.gelderlander.nl
10,KLM stelt mondkapjes verplicht aan boord,KLM stelt het dragen van mondkapjes verplicht. De luchtvaartmaatschappij is begonnen met het verder opvoeren van het aantal bestemmingen waarop wordt gevlogen en parallel hieraan moeten reizigers per 11 mei verplicht mondkapjes dragen aan boord en bij boarding. Passagiers moeten zelf voor hun eigen gezichtsbescherming zorgen.,,www.gelderlander.nl
11,Vijf coronapatiënten minder op intensive care,"Op de intensivecareafdelingen liggen nog 683 Nederlanders met het coronavirus. Dat zijn er 5 minder dan op zondag, aldus het Landelijk Coördinatiecentrum Patiënten Spreiding (LCPS). Het is een lichte daling, maar die past binnen de verwachtingen, zegt Ernst Kuipers, voorzitter van het Landelijk Netwerk Acute Zorg.",,www.gelderlander.nl
12,"Herdenken tussen goed en fout: ‘Het blijft gevoelig, Duitsers bij de herdenking’",Dit jaar staat de koning nagenoeg alleen op de Dam. De Nationale Dodenherdenking is vaker onderwerp van gesprek. Welke slachtoffers herdenken we? En met wie vieren we onze Bevrijdingsdag?,,www.gelderlander.nl
