,titles,descriptions,links,site_name
0,"Opnieuw druk op verschillende plekken in het land: ‘Alsjeblieft mensen, blijf thuis!’",Ook vandaag is het op verschillende plekken in het land weer druk. De gemeenten Tilburg en Urk en de burgemeester van Den Bosch roepen inwoners op thuis te blijven.,,www.gelderlander.nl
1,"RIVM meldt 66 nieuwe sterfgevallen, laagste aantal sinds piek eind maart",Het aantal gemelde corona-doden is de afgelopen 24 uur gestegen met 66. Daarnaast zijn er 75 nieuwe ziekenhuisopnames gemeld. Dat blijkt uit de dagelijkse cijfers van het RIVM. Beide aantallen lagen sinds de piek van eind maart niet zo laag. Het totaal aantal sterfgevallen als gevolg van het coronavirus staat hiermee op 4.475 en het totaal aantal patiënten dat in het ziekenhuis opgenomen is (geweest) op 10.456.,,www.gelderlander.nl
2,Frank zit in quarantaine: Ook wij rekken de grenzen op,Net als veel Nederlanders blijft redacteur Frank Poorthuis thuis. Frank zit in de risicogroep. Verslag van dag 45. Alle eerdere afleveringen vindt u hier.,,www.gelderlander.nl
3,"Nederland vol initiatieven voor ‘1,5 meter proof’ Koningsdag","Brengt Koningsdag jaarlijks miljoenen Nederlanders op de been, vanwege de coronacrisis zal het maandag stil zijn in dorpen en steden. Toch laten Nederlanders zich juist nu geen feestje ontnemen. Overal in het land hebben mensen en bedrijven festiviteiten bedacht die ‘1,5 meter proof’ zijn.",,www.gelderlander.nl
4,Nu ook corona bij nertsen: welke rol spelen dieren bij de verspreiding?,"Bij twee nertsenfokkers in Brabant zijn besmette beesten aangetroffen. Het kabinet neemt maatregelen. Dieren spelen zover bekend amper een rol bij de verspreiding van het coronavirus, maar alertheid is geboden.",,www.gelderlander.nl
5,"Maatregelen na coronabesmetting bij nertsen in Brabantse fokkerijen, burgemeesters geschrokken",Bij twee nertsenfokkers in Brabant zijn met corona besmette nertsen aangetroffen. De dieren vertoonden verschillende ziekteverschijnselen waaronder ademhalingsproblemen. Er is onderzoek ingesteld om de bron van de besmettingen te achterhalen. Omdat de twee bedrijven in Milheeze en Beek en Donk enkele medewerkers hadden met verschijnselen van het coronavirus wordt uitgegaan van een besmetting van mens op dier.,,www.gelderlander.nl
6,"Aangehouden jongeren Leeuwarden zitten nog vast, vuurwapen blijkt nep","De vier aangehouden jongeren in Leeuwarden zitten nog vast. Bij hun arrestatie werd gisteravond een waarschuwingsschot gelost. Een van hen had een ""op een vuurwapen lijkend voorwerp"" bij zich. Het was inderdaad een nepvuurwapen, meldt de politie.",,www.gelderlander.nl
7,Aanbieders van vakantiehuizen zien ongekende piek in aantal binnenlandse boekingen,Aanbieders van vakantiehuizen in Nederland zien de laatste dagen een ongekende piek in het aantal binnenlandse boekingen. Natuurhuisje.nl meldt voor deze week ruim twee keer zo veel reserveringen als in dezelfde week vorig jaar. Belvilla ziet een stijging van 40 procent ten opzichte van vorig jaar.,,www.gelderlander.nl
8,"Nikita (33) liet 14 embryo's invriezen, maar zal nooit moeder worden: ze is ongeneeslijk ziek","Annemarie Haverkamp praat met mensen over hun leven en het einde dat nadert. Nikita (33) heeft haar borst moeten laten afzetten omdat er twee tumoren in zaten. Ze liet embryo's invriezen, maar er zullen nooit kinderen van komen. Nikita wordt nooit meer beter. Haar moeder is hetzelfde lot beschoren: de borstkanker is genetisch. ‘Zij vindt het veel erger voor mij.’",,www.gelderlander.nl
9,Verbolgenheid over volle winkelstraten: ‘Het was veel te druk. Blijf thuis en denk aan elkaar!’,"Nu het aantal dodelijke slachtoffers en het aantal ziekenhuisopnames blijven dalen, lijken Nederlanders zich minder aan te trekken van de coronamaatregelen. Een aantal steden maakt zich zorgen over de toenemende drukte op straat.",,www.gelderlander.nl
10,Tweede Wereldoorlog dreunt nog altijd na in het leven van Maurits de Bruijn (35),In Ook mijn Holocaust blikt Maurits de Bruijn (35) terug op een zesdaagse trip naar Israël die hij als jongen van 12 maakte. Daar ontdekte hij ‘waar het verhaal van mijn moeder ophoudt en dat van mij begint’. Een voorpublicatie.,,www.gelderlander.nl
11,"LIVE | Twintigtal overtreders beboet in ‘shishalounge’ bij Schiphol, weer druk in Tilburg: ‘Blijf thuis’","Het aantal gemelde corona-doden in Nederland is de afgelopen 24 uur gestegen met 66. Dat brengt het officiële dodental op 4475. Het aantal ziekenhuisopnames steeg met 75 naar 10.456, blijkt uit de dagelijkse cijfers van het RIVM.Toch lijken inwoners van ons land zich langzamerhand steeds minder aan te trekken van de coronamaatregelen. Op verschillende plaatsen is het vandaag opnieuw druk en roepen burgemeesters op om thuis te blijven.  In ons liveblog houden we je op de hoogte van de corona-ontwikkelingen.",,www.gelderlander.nl
