,titles,descriptions,links
0,"Politie bekeurt jongeren, files bij bouwmarkten door streng deurbeleid",De politie heeft het afgelopen paasweekend zo'n 1.800 boetes uitgedeeld aan mensen die met drie of meer personen te dicht bij elkaar waren. Veel meldingen gingen over jongeren die in groepjes op straat waren. Maar op de meeste plekken leken mensen zich volgens de politie goed aan de coronaregels te houden en afstand te houden.,https://www.nu.nl/coronavirus/6044524/politie-bekeurt-jongeren-files-bij-bouwmarkten-door-streng-deurbeleid.html
1,Vijftienjarige jongen meldt zich bij politie voor belediging homostel,"Een vijftienjarige jongen heeft zich maandag bij de politie gemeld nadat beelden waarop twee homoseksuele mannen vanwege hun geaardheid in Amsterdam worden uitgescholden en bespuugd volop werden gedeeld op sociale media. Hij wordt verdacht van het beledigen van het koppel, laat de politie weten.",https://www.nu.nl/binnenland/6044533/vijftienjarige-jongen-meldt-zich-bij-politie-voor-belediging-homostel.html
2,"Opnieuw minder patiënten op intensive care, 'daling lijkt stabiel'","Het aantal Nederlandse coronapatiënten op de intensive care is met twintig patiënten gedaald, maakt Ernst Kuipers, voorzitter van het Landelijk Netwerk Acute Zorg (LNAZ), maandagmiddag bekend. In totaal liggen er 1.338 patiënten op de intensivecareafdelingen in Nederland.",https://www.nu.nl/coronavirus/6044509/opnieuw-minder-patienten-op-intensive-care-daling-lijkt-stabiel.html
3,Minder doden (86) en ziekenhuisopnames (147) gemeld dan week eerder,"Het aantal nieuwe sterfgevallen als gevolg van het coronavirus is maandag met 86 kleiner dan een week eerder (101), zo blijkt uit de dagelijkse COVID-19-update van het Rijksinstituut voor Volksgezondheid en Milieu (RIVM). Ook het aantal nieuwe ziekenhuisopnames (147) is kleiner dan vorige week maandag (260).",https://www.nu.nl/coronavirus/6044474/minder-doden-86-en-ziekenhuisopnames-147-gemeld-dan-week-eerder.html
4,Bekijk de coronacijfers van 13 april in vijf grafieken,Het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) publiceert elke dag een overzicht van cijfers over de coronacrisis in Nederland. NU.nl brengt de meeste cijfers die nu (maandagmiddag 13 april) bekend zijn samen in vijf grafieken.,https://www.nu.nl/coronavirus/6044492/bekijk-de-coronacijfers-van-13-april-in-vijf-grafieken.html
5,'NVWA geeft fokkers van kortsnuitige honden eerste waarschuwing',"De Nederlandse Voedsel en Warenautoriteit (NVWA) heeft voor het eerst een waarschuwing uitgedeeld aan een fokker van honden met een korte snuit, zoals de Engelse en Franse buldog. Dat bevestigt de NVWA aan NU.nl na berichtgeving van Trouw.",https://www.nu.nl/binnenland/6044428/nvwa-geeft-fokkers-van-kortsnuitige-honden-eerste-waarschuwing.html
6,Jongeren bekogelen motoragenten met stenen tijdens achtervolging Utrecht,Een aantal jongeren heeft zondag in Utrecht twee motoragenten met stenen en banden bekogeld terwijl zij achter een bestuurder van een gestolen motorscooter aanzaten.,https://www.nu.nl/binnenland/6044467/jongeren-bekogelen-motoragenten-met-stenen-tijdens-achtervolging-utrecht.html
7,Gevallen acrobate kan weer lopen na ongeluk in Carré,"De Oezbeekse acrobate Kristina Vorobeva, die begin januari tijdens een optreden in Carré een val van 10 meter maakte, kan inmiddels weer lopen. Dat heeft haar fysiotherapeut zondagavond aan Hart van Nederland laten weten.",https://www.nu.nl/binnenland/6044415/gevallen-acrobate-kan-weer-lopen-na-ongeluk-in-carre.html
8,Opstand in gevangenis Lelystad beëindigd met pepperspray,"Gevangenen in de Penitentiaire Inrichting (PI) Lelystad zijn zondag in opstand gekomen, omdat zij het niet eens waren met het dagprogramma. Justitie heeft pepperspray gebruikt om het protest te beëindigen, bevestigt een woordvoerder van het ministerie van Veiligheid en Justitie na berichtgeving van RTL Boulevard.",https://www.nu.nl/binnenland/6044412/opstand-in-gevangenis-lelystad-beeindigd-met-pepperspray.html
9,"Exclusieve Dodenherdenking op de Dam, oproep om thuis taptoe te spelen","Bij de Nationale Dodenherdenking op de Dam in Amsterdam zijn dit jaar alleen Koning Willem-Alexander en koningin Máxima, premier Mark Rutte, de Amsterdamse burgemeester Femke Halsema en voorzitter Gerdi Verbeet van het Nationaal Comité 4 en 5 mei aanwezig. Dat comité roept publiek op niet naar de Dam te komen en de herdenking thuis via televisie of online te volgen. Het thema van dit jaar is 75 jaar vrijheid.",https://www.nu.nl/binnenland/6044406/exclusieve-dodenherdenking-op-de-dam-oproep-om-thuis-taptoe-te-spelen.html
10,"Drukte bij bollenvelden in Lisse, ondanks oproep burgemeester","Ondanks een oproep van de burgemeester om weg te blijven, was het zondag druk bij de bloemenvelden van Lisse. Alle toegangswegen naar de velden waren zondag al afgesloten zodat het niet te druk zou worden. Burgemeester Lies Spruit van Lisse roept mensen opnieuw op niet naar de bollenvelden te komen.",https://www.nu.nl/algemeen/6044404/drukte-bij-bollenvelden-in-lisse-ondanks-oproep-burgemeester.html
11,"Paasdrukte valt voorlopig mee in Nederland, Bollenstreek wel veelbezocht",Nederlanders lijken zondag massaal gehoor te geven aan de oproep van onder meer het kabinet en gemeenten om vanwege het coronavirus vooral thuis te blijven tijdens de paasdagen. Rond de Bollenstreek was er wel sprake van drukte.,https://www.nu.nl/coronavirus/6044394/paasdrukte-valt-voorlopig-mee-in-nederland-bollenstreek-wel-veelbezocht.html
12,Aantal coronapatiënten op intensive care neemt met 33 af naar 1358,"Het aantal Nederlandse coronapatiënten op de intensive care is met 33 afgenomen, maakt Ernst Kuipers, voorzitter van het Landelijk Netwerk Acute Zorg (LNAZ), zondagmiddag bekend. In totaal liggen er 1358 Nederlandse coronapatiënten op de intensivecareafdelingen in eigen land of in Duitsland.",https://www.nu.nl/coronavirus/6044396/aantal-coronapatienten-op-intensive-care-neemt-met-33-af-naar-1358.html
13,Aantal nieuwe sterfgevallen met 94 op laagste niveau sinds 24 maart,"Het aantal nieuwe sterfgevallen als gevolg van het coronavirus is zondag met 94 kleiner dan een week eerder (115), zo blijkt uit de dagelijkse COVID-19-update van het Rijksinstituut voor Volksgezondheid en Milieu (RIVM). Het aantal nieuwe ziekenhuisopnames (196) is kleiner dan vorige week zondag (253).",https://www.nu.nl/coronavirus/6044344/aantal-nieuwe-sterfgevallen-met-94-op-laagste-niveau-sinds-24-maart.html
14,"Weerbericht: Eerste Paasdag begint met zon, later regen","Eerste Paasdag zondag begint met veel zon en vrij hoge temperaturen, maar gedurende de dag wordt het meer bewolkt en kan er lokaal een bui vallen.",https://www.nu.nl/binnenland/6044309/weerbericht-eerste-paasdag-begint-met-zon-later-regen.html
