,titles,descriptions,links,site_name
0,"
                Vier treden afstand op de roltrap: zo ziet het 1,5-meter-stati...
                            ",Coronavirus,https://www.rtlnieuws.nl/nieuws/video/video/5111196/vier-treden-afstand-op-de-roltrap-zo-ziet-het-15-meter-station-eruit,www.rtlnieuws.nl
1,"
                Sterke toename dierenmishandeling: 'Mensen vervelen zich'
                            ",Coronacrisis,https://www.rtlnieuws.nl/editienl/artikel/5111146/sterke-toename-dierenmishandeling-mensen-vervelen-zich-corona,www.rtlnieuws.nl
2,"
                Geniet nog even van de zon, vanaf dit weekend een stuk kouder
                            ",Gemiddeld tien graden,https://www.rtlnieuws.nl/nieuws/artikel/5111121/weer-weerbericht-zon-regen-kou-temperatuur-buienradar-voorspelling,www.rtlnieuws.nl
3,"
                Wildgroei bij bestrijding processierups: folie, gif of koolmezen?
                            ",Wildgroei aan middelen,https://www.rtlnieuws.nl/nieuws/nederland/artikel/5111016/bestrijding-van-eikenprocessierups-gif-koolmezen-nestkastjes,www.rtlnieuws.nl
4,"
                RIVM meldt 26 nieuwe coronadoden, 42 ziekenhuisopnames
                            ",Liveblog,https://www.rtlnieuws.nl/nieuws/nederland/artikel/5110691/coronavirus-covid-19-coronacrisis-liveblog-immuniteit-mondkapje,www.rtlnieuws.nl
5,"
                Dit is waarom de taptoe wordt gespeeld bij de dodenherdenking
                            ",Geen Last Post,https://www.rtlnieuws.nl/nieuws/artikel/5110976/last-post-signaal-taptoe-dodenherdenking-4-mei-tweede-wereldoorlog,www.rtlnieuws.nl
6,"
                Politie pakt 24 verdachten op van Whatsapp-fraude
                            ",Rond Deventer,https://www.rtlnieuws.nl/nieuws/nederland/artikel/5110931/geldezels-fraude-whatsapp-vriend-noodfraude-politie-deventer,www.rtlnieuws.nl
7,"
                Politiemol Mark M. moet alsnog de cel in, mogelijk in Oekraïne
                            ",Witwassen en fraude,https://www.rtlnieuws.nl/nieuws/artikel/5110836/politie-mol-politieagent-mark-m-rechtszaak-rechtbank-hoger-beroep-straf,www.rtlnieuws.nl
8,"
                Pims oom zat in het verzet: 'Altijd een inspiratiebron'
                            ",Dodenherdenking,https://www.rtlnieuws.nl/nieuws/video/video/5110871/4-5-mei-dodenherdenking-tweede-wereldoorlog-oorlog-verzet,www.rtlnieuws.nl
9,"
                Kinke en Sybe leggen als enige scouts een krans op De Dam
                            ",Dodenherdenking,https://www.rtlnieuws.nl/nieuws/video/video/5110736/kinke-en-sybe-leggen-als-enige-scouts-een-krans-op-de-dam,www.rtlnieuws.nl
10,"
                'Binnen 2 weken was er van die sterke man niets meer over'
                            ",Zij stierven door corona,https://www.rtlnieuws.nl/nieuws/nederland/artikel/5107911/eerbetoon-piet-van-orsouw-oss-overleden-coronavirus,www.rtlnieuws.nl
11,"
                Opnieuw was het raak: twee zendmasten in Den Haag in brand
                            ",Veel schade,https://www.rtlnieuws.nl/nieuws/nederland/artikel/5110676/brand-zendmast-den-haag-5g-doelwit-politie-onderzoek-brandweer,www.rtlnieuws.nl
