,titles,descriptions,links,site_name
0, La Roux schreef op verzoek excuusbrief aan 'beledigde' Kanye West , La Roux schreef op verzoek excuusbrief aan 'beledigde' Kanye West ,https://www.nu.nl/achterklap/6049012/la-roux-schreef-op-verzoek-excuusbrief-aan-beledigde-kanye-west.html,www.nu.nl
1, Retailadviesbureau: Winkelstraat in grote stad wordt het snelst drukker , Retailadviesbureau: Winkelstraat in grote stad wordt het snelst drukker ,https://www.nu.nl/economie/6049010/retailadviesbureau-winkelstraat-in-grote-stad-wordt-het-snelst-drukker.html,www.nu.nl
2, Stop5GNL pleit bij rechter voor stop op uitrol 5G: 'Veiligheid niet bewezen' , Stop5GNL pleit bij rechter voor stop op uitrol 5G: 'Veiligheid niet bewezen' ,https://www.nu.nl/tech/6048978/stop5gnl-pleit-bij-rechter-voor-stop-op-uitrol-5g-veiligheid-niet-bewezen.html,www.nu.nl
3, RIVM meldt kleinste aantal doden (26) sinds week na gedeeltelijke lockdown , RIVM meldt kleinste aantal doden (26) sinds week na gedeeltelijke lockdown ,https://www.nu.nl/coronavirus/6048990/rivm-meldt-kleinste-aantal-doden-26-sinds-week-na-gedeeltelijke-lockdown.html,www.nu.nl
4, Cambuur-trainer De Jong: 'Hoop nog steeds dat er geen rechtszaak komt' , Cambuur-trainer De Jong: 'Hoop nog steeds dat er geen rechtszaak komt' ,https://www.nu.nl/voetbal/6049001/cambuur-trainer-de-jong-hoop-nog-steeds-dat-er-geen-rechtszaak-komt.html,www.nu.nl
5, 'Proces tegen laatste verdachten van Love Parade-ramp definitief gestaakt' , 'Proces tegen laatste verdachten van Love Parade-ramp definitief gestaakt' ,https://www.nu.nl/buitenland/6048983/proces-tegen-laatste-verdachten-van-love-parade-ramp-definitief-gestaakt.html,www.nu.nl
6," We bestellen online vooral veel scharen, skeelers en springkussens "," We bestellen online vooral veel scharen, skeelers en springkussens ",https://www.nu.nl/economie/6048984/we-bestellen-online-vooral-veel-scharen-skeelers-en-springkussens.html,www.nu.nl
7, Internationaal postverkeer komt in gevaar door coronavliegstop , Internationaal postverkeer komt in gevaar door coronavliegstop ,https://www.nu.nl/economie/6048992/internationaal-postverkeer-komt-in-gevaar-door-coronavliegstop.html,www.nu.nl
8, Nieuwe maatregelen op NS-stations: houd vier treden en vijf tegels afstand , Nieuwe maatregelen op NS-stations: houd vier treden en vijf tegels afstand ,https://www.nu.nl/binnenland/6048980/nieuwe-maatregelen-op-ns-stations-houd-vier-treden-en-vijf-tegels-afstand.html,www.nu.nl
9, Britse editie Love Island dit jaar niet meer op tv wegens uitstel opnames , Britse editie Love Island dit jaar niet meer op tv wegens uitstel opnames ,https://www.nu.nl/film/6048981/britse-editie-love-island-dit-jaar-niet-meer-op-tv-wegens-uitstel-opnames.html,www.nu.nl
10, Koeman blijft dag langer in ziekenhuis: 'Maar het gaat goed met hem' , Koeman blijft dag langer in ziekenhuis: 'Maar het gaat goed met hem' ,https://www.nu.nl/voetbal/6048987/koeman-blijft-dag-langer-in-ziekenhuis-maar-het-gaat-goed-met-hem.html,www.nu.nl
