,titles,descriptions,links,site_name
0,Sobere herdenking gevallenen WOII in Tweede Kamer ,Kamervoorzitter Arib noemde het pijnlijk dat overlevenden en nabestaanden niet aanwezig konden zijn in verband met de coronacrisis. ,https://www.nos.nl/artikel/2332718-sobere-herdenking-gevallenen-woii-in-tweede-kamer.html,www.nos.nl
1,Politiemol Mark M. krijgt ook in hoger beroep vijf jaar cel,Het gerechtshof in Den Bosch veroordeelde hem voor witwassen en het verkopen van geheime politie-informatie aan criminelen.,https://www.nos.nl/artikel/2332717-politiemol-mark-m-krijgt-ook-in-hoger-beroep-vijf-jaar-cel.html,www.nos.nl
2,Oorlogsslachtoffers van jouw voetbalclub online terug te vinden,Historicus Jurryt van de Vooren heeft de ruim 2.000 namen die op het KNVB-monument uit 1949 staan online gezet. Aangevuld met hun laatste club.,https://www.nos.nl/artikel/2332692-oorlogsslachtoffers-van-jouw-voetbalclub-online-terug-te-vinden.html,www.nos.nl
3,Reguliere zorg komt weer op gang: 'Patiënten zijn veilig op poliklinieken',"Een aantal ziekenhuizen hervat de reguliere zorg, onder meer in Noord-Holland en Flevoland. Ze hebben hard hun best gedaan om de veiligheid van patiënten te kunnen waarborgen. ",https://www.nos.nl/artikel/2332691-reguliere-zorg-komt-weer-op-gang-patienten-zijn-veilig-op-poliklinieken.html,www.nos.nl
4,Wekdienst 4/5: Dodenherdenking • Italië gaat gedeeltelijk uit lockdown,"Nieuws, weer en verkeer: met dit overzicht begin je geïnformeerd aan de dag.",https://www.nos.nl/artikel/2332686-wekdienst-4-5-dodenherdenking-italie-gaat-gedeeltelijk-uit-lockdown.html,www.nos.nl
5,Organisator 4 mei-project: 'Door corona kan ik herdenken niet levend houden',Vanwege de coronacrisis zijn er vanavond nauwelijks mensen op de Dam en op andere plaatsen waar de oorlogsslachtoffers worden herdacht.,https://www.nos.nl/artikel/2332680-organisator-4-mei-project-door-corona-kan-ik-herdenken-niet-levend-houden.html,www.nos.nl
6,Vermoedelijke brandstichting bij twee zendmasten in Den Haag,De afgelopen weken werd brand gesticht bij zendmasten in het hele land. Mogelijk gaat het om acties tegen de uitrol van het snelle 5G-netwerk.,https://www.nos.nl/artikel/2332675-vermoedelijke-brandstichting-bij-twee-zendmasten-in-den-haag.html,www.nos.nl
7,Veiligheidsregio's: men laat thuisblijfadvies los • Laagste dodental Italië sinds maart,Lees hier al het coronanieuws van zondag 3 mei.,https://www.nos.nl/liveblog/2332569-veiligheidsregio-s-men-laat-thuisblijfadvies-los-laagste-dodental-italie-sinds-maart.html,www.nos.nl
8,Dit zijn de extra NOS-uitzendingen met dodenherdenking en Bevrijdingsdag,Dodenherdenking en Bevrijdingsdag hebben dit jaar een ander karakter door de coronamaatregelen. De NOS doet rechtstreeks verslag van de belangrijkste gebeurtenissen en zendt daarnaast aangepaste programma's uit.,https://www.nos.nl/artikel/2332665-dit-zijn-de-extra-nos-uitzendingen-met-dodenherdenking-en-bevrijdingsdag.html,www.nos.nl
9,Onderzoek naar verband corona en trombose voor betere behandeling patiënten,De onderzoekers van verschillende grote ziekenhuizen in het land willen erachter komen hoe patiënten een betere prognose en behandeling kunnen krijgen. ,https://www.nos.nl/artikel/2332664-onderzoek-naar-verband-corona-en-trombose-voor-betere-behandeling-patienten.html,www.nos.nl
